	CP.13.sed.PM	CP.39.water	CP2.42.water	CP.12.sed	CP.49.water	CP.7.sed	CP2.38.water	CP2.24.water	CP.35.water	CP.14.sed.PM	CP.45.water	CP.31.water	CP.3.water	CP2.42.sed	CP2.3.water.PM	CP.12.water	CP2.0.sand	CP.39.sed	CP2.28.sed	CP2.28.water	CP.42.water	CP.12.sed.PM	CP2.2.sed.PM	CP2.13.water	CP.3.sed	CP.5.water	CP.16.sed	CP.14.sed	CP.27.water	CP2.0.intake	CP.47.sed	CP2.16.water	CP2.36.sed	CP.46.sed	CP.35.sed	CP.42.sed	CP2.2.water.PM	CP.0.sand	CP2.2.water	CP.53.sed	CP.13.water	CP2.31.water	CP2.0.sed	IW.0.water	CP.24.water	CP.31.sed	T.0.sed	CP2.0.water	CP.45.sed	CP2.38.sed	CP2.3.sed.PM	CP2.13.sed	CP.14.water.PM	CP.47.water	CP.21.sed	CP.24.sed	CP.48.sed	CP.5.sed	CP2.2.sed	CP2.35.sed	CP2.10.water	CP.1.sed	CP2.5.sed	CP.16.water	CP.7.water	CP.48.water	CP2.3.water	CP2.34.water	CP.13.sed	CP.1.water	CP2.1.sed	T.0.water	CP.46.water	CP2.16.sed	CP2.10.sed	CP2.31.sed	CP2.20.water	CP.21.water	CP2.3.sed	CP2.5.water	CP.19.water	CP.10.water	CP.53.water	CP.0.sed	CP2.36.water	CP2.20.sed	CP2.37.water	CP.14.water	CP2.35.water	CP.49.sed	CP.13.water.PM	CP.0.water	CP.12.water.PM	CP.27.sed	CP.19.sed	CP.10.sed	CP2.8.water
CP2.37.water	0.990707134861	0.966937480158	0.925501617941	0.984173201132	0.947926648794	0.987921785376	0.92119983087	0.954695784029	0.965304818305	0.979982584219	0.963617801618	0.969135995547	0.990413321352	0.974485204964	0.985636558698	0.990472162681	0.990247827857	0.972661606553	0.985798601442	0.957368161032	0.99074647487	0.988563146998	0.989898260479	0.979255587275	0.98972148007	0.98614546531	0.98863599964	0.982313270664	0.972987765148	0.988740009481	0.97186463951	0.980596795018	0.971481089443	0.979120607874	0.98959164314	0.993190100856	0.985248938832	0.990456766379	0.990161535759	0.974526079666	0.985053134243	0.951396508188	0.992727875097	0.992683256173	0.990629056194	0.98525253364	0.989178788456	0.996427201753	0.975479678172	0.968179979022	0.989419358386	0.988742016331	0.977228903732	0.948102737933	0.985777626405	0.971168079185	0.974657997932	0.989089903044	0.991144378014	0.980288499688	0.983390179388	0.993465671527	0.984253516978	0.97523824269	0.984570591384	0.931194656567	0.985238053464	0.958809094852	0.989235746175	0.994087142995	0.989582906583	0.982503155664	0.940627501549	0.985845404595	0.99073984396	0.980327378088	0.963150174737	0.972069004538	0.985554692202	0.982875809054	0.971631257877	0.987483451694	0.972276442349	0.992812044888	0.928522281947	0.983695317133	0.0	0.991541495825	0.944966294725	0.970331640064	0.98436925827	0.995328071699	0.989933233878	0.989473862405	0.983979631	0.98823709368	0.988134066203
CP.14.water	0.98439921268	0.983305826913	0.985549654622	0.992879471631	0.986419275158	0.995564038913	0.990148415251	0.98949974583	0.98569514826	0.94393504312	0.990325490104	0.985877460678	0.996970618557	0.983471199983	0.988221782235	0.995160929328	0.998864039759	0.947085109441	0.938136018239	0.983026390678	0.995966905516	0.95520923483	0.947545758387	0.992604923504	0.996606655949	0.995597158537	0.951498852519	0.964465072849	0.983917414775	0.994056183625	0.982034323909	0.994044407744	0.98514241716	0.98848702453	0.935914745512	0.958843758581	0.983713580618	0.996640113889	0.988376599987	0.986111111111	0.976481599291	0.986735035442	0.999038618653	0.988807190445	0.95303955304	0.955235121364	0.94495185398	0.998509612958	0.984104568688	0.981308601838	0.984481073381	0.940089617374	0.950265116444	0.986395549956	0.94576644001	0.983114975909	0.9880888244	0.997569977013	0.977241600498	0.993614188686	0.992519962668	0.999068856171	0.948907370232	0.978628227396	0.995403986149	0.988034551145	0.956963648368	0.991366540387	0.953629088051	0.998961144753	0.96833088975	0.971076513848	0.986276343811	0.941898849897	0.943032876099	0.939334127821	0.988255081592	0.983313443721	0.933224147352	0.991150186118	0.984604400912	0.995375930757	0.990867283332	0.990842774482	0.985474925134	0.945001899543	0.991541495825	0.0	0.989858503967	0.975800328989	0.97164681086	0.99959721276	0.986635515834	0.945656191833	0.949962319864	0.994159968346	0.993689382075
CP2.35.water	0.97991977252	0.971293893287	0.94361431649	0.981613322548	0.950357117395	0.97101625479	0.941986066607	0.964759184029	0.974466899626	0.976477385672	0.963031423109	0.964597258195	0.983421531307	0.971515961308	0.975151551352	0.984034281263	0.991294201353	0.96395627336	0.982555009784	0.958260565972	0.990293009434	0.987105690948	0.984030135899	0.976508281473	0.982378490113	0.979013906119	0.984401181814	0.978303569645	0.970062955867	0.989826335107	0.955471407024	0.977294055718	0.95220646379	0.961025213939	0.981951568942	0.989436117059	0.975997130256	0.985954698581	0.981856489984	0.972100169017	0.974156603748	0.953215463224	0.992406220216	0.990265810691	0.979956356639	0.987492292651	0.989825043737	0.990913832147	0.966736843277	0.959777355866	0.981827607497	0.986487360376	0.968064359171	0.950189090526	0.978649097498	0.969823170117	0.954465533391	0.980166668366	0.980937981428	0.961922070152	0.981992347604	0.982330263108	0.980084449756	0.972320306471	0.98085051242	0.951730064868	0.979807869198	0.946658509089	0.984286042431	0.983684161316	0.98353513688	0.977907094522	0.936667666748	0.985025985263	0.987778796211	0.973826676361	0.955072232275	0.971787619106	0.982254331137	0.976057489074	0.970032181271	0.976759083397	0.97014270408	0.992334487979	0.931924526285	0.980309113283	0.944966294725	0.989858503967	0.0	0.953823780258	0.977104570219	0.98683759998	0.985989474827	0.983363622422	0.988302075997	0.979721120998	0.991249208334
CP.49.sed	0.97294130869	0.970687413303	0.968313168161	0.965693980224	0.956460546052	0.975346653609	0.976416736795	0.978351113503	0.972960229355	0.971276213418	0.955786789045	0.968297325938	0.977447973204	0.949089898947	0.976820023952	0.985811998891	0.987751741893	0.962280378889	0.978119687756	0.968821852402	0.986833601581	0.982096509969	0.978332129913	0.981266742074	0.975474109896	0.977302428601	0.974840277204	0.96831019549	0.974818188838	0.988827788191	0.921044328914	0.986461256556	0.952967392174	0.948447925107	0.967325621113	0.989415866648	0.978065855579	0.976146332372	0.978865902145	0.95033926517	0.967921076233	0.977641639854	0.981427227002	0.985401744025	0.972315235668	0.972166565456	0.97976246564	0.989739986302	0.946481176268	0.947072175816	0.976989948819	0.981846077976	0.970753960487	0.959997446946	0.973977888081	0.973272176973	0.918452902375	0.972622805922	0.978858374369	0.96028351095	0.981695028549	0.980230125475	0.966871301911	0.97747888782	0.976737946273	0.958017696664	0.968575573225	0.984095340671	0.973367937746	0.979834996782	0.979960653447	0.973722103	0.960186130592	0.973724383397	0.979669732137	0.963907591014	0.96948806837	0.97693603114	0.974269161467	0.981092282826	0.976890590004	0.97646473832	0.977650272802	0.987441746133	0.961619035348	0.967260964084	0.970331640064	0.975800328989	0.953823780258	0.0	0.977118683554	0.986311232697	0.989130732396	0.977536002833	0.977107737997	0.971466374272	0.983938740995
CP.13.water.PM	0.97735130098	0.984029997826	0.986162077773	0.973463511126	0.980774583672	0.976267400443	0.987611586026	0.979807675518	0.977524611921	0.958725310155	0.976694714854	0.9759565283	0.979327849621	0.985351148921	0.958118372506	0.965579474626	0.991532934477	0.970499380064	0.970803592405	0.977026231667	0.984988160948	0.972499151383	0.974867362928	0.983024615947	0.980679376851	0.969119906612	0.972951172233	0.961366467656	0.978099619651	0.991115224097	0.970542650089	0.985722601297	0.983682846163	0.972707075677	0.975551257508	0.982085647491	0.96396777881	0.9910917083	0.974180152253	0.989571859532	0.950050737529	0.981996417635	0.989067633271	0.987092197001	0.972134771065	0.978735994503	0.973260043061	0.989848144831	0.984399664017	0.983177878209	0.964760535811	0.972936731585	0.947911433203	0.976956017179	0.977801780528	0.977509466036	0.968475174977	0.97666527238	0.971281603929	0.982634585652	0.981652592644	0.979578596635	0.97173242311	0.965653890739	0.973288587364	0.979748341469	0.959609383593	0.982028993868	0.974054144452	0.979519158184	0.973623541681	0.967468166912	0.975045699808	0.974051070213	0.970578772454	0.969660885456	0.972148192497	0.970878358116	0.968185204181	0.971836703553	0.962917293997	0.971984376596	0.9829501192	0.982366625413	0.977743011079	0.972778580067	0.98436925827	0.97164681086	0.977104570219	0.977118683554	0.0	0.986904157578	0.969892051068	0.970962792333	0.972409390115	0.973448702113	0.981622441009
CP.0.water	0.95984834088	0.994811628	0.995767402263	0.974010365813	0.994809456631	0.963754244219	0.996086248285	0.996056899495	0.995009337538	0.990092250387	0.972475724189	0.997556089744	0.919926878723	0.981846517812	0.975307528849	0.983385951343	0.961130083949	0.999019048365	0.999133073255	0.995561251021	0.997725423609	0.991970307566	0.997612568411	0.99881815451	0.928588720772	0.949436820695	0.996575522083	0.978660444048	0.995867193948	0.981028552758	0.979550083593	0.998146718147	0.98854310817	0.966214380973	0.998137169848	0.999025616847	0.960994986803	0.912322535479	0.950856503102	0.987534481917	0.988831446327	0.994200125702	0.924390484096	0.991455915821	0.997486567402	1.0	0.998108644359	0.917819054491	0.971640761527	0.979914657104	0.966702213581	1.0	0.99188979559	0.989730390843	0.998064015053	0.995259034502	0.965326595101	0.94773514185	0.965489532501	0.980417275463	0.999352706824	0.860152500619	0.995263556521	0.994227783946	0.959065553185	0.997382903981	0.989739784825	0.991357124379	0.996285272617	0.86172913079	0.972932855052	0.992039920059	0.987502616299	0.999916695002	0.999612061244	0.999166686571	0.996155610688	0.997667400161	0.998325401864	0.986416820337	0.99629920036	0.977496718156	1.0	0.933351741972	0.99637790239	0.999350649351	0.995328071699	0.99959721276	0.98683759998	0.986311232697	0.986904157578	0.0	0.990271622106	0.998349755815	0.997941308344	0.96959132664	0.995863025863
CP.12.water.PM	0.98515638919	0.989327013861	0.992425131081	0.976416041086	0.990653726677	0.978065928439	0.995171788893	0.990151443964	0.990373536462	0.970573129906	0.989195602223	0.988261871563	0.976860696526	0.989896474588	0.963377602681	0.945560896048	0.998478984521	0.985824477593	0.988593176845	0.989412959585	0.978668664955	0.987261934834	0.983419993153	0.987437084988	0.977439574773	0.977961881783	0.987377908707	0.976768220138	0.993071519653	0.993105157049	0.985862095521	0.996444806565	0.985439024368	0.991998371528	0.983183596983	0.985215854113	0.970301158433	0.992910662246	0.97739633764	0.993553979796	0.960814240685	0.987771232521	0.994423626703	0.991554695031	0.99018095251	0.991485399423	0.985924369166	0.991523939812	0.988594966012	0.988935928805	0.97359768382	0.984839209402	0.978499782952	0.989970986194	0.987760744326	0.986316969173	0.984939863111	0.983333092993	0.977612438199	0.989426800257	0.987307699397	0.980026115567	0.985380174276	0.982180705071	0.969184449817	0.992395080956	0.971107092845	0.9842576056	0.988204901864	0.973904250636	0.987246651531	0.984187785376	0.985650901509	0.986289906986	0.989463958558	0.982913808372	0.992013326273	0.987531060621	0.983505369697	0.975226547492	0.984196953655	0.965606999827	0.988789605609	0.991602268503	0.993369892544	0.986415562255	0.989933233878	0.986635515834	0.985989474827	0.989130732396	0.969892051068	0.990271622106	0.0	0.991141018269	0.987858399812	0.974602303664	0.992404733538
CP.27.sed	0.989398489287	0.990329478235	0.989699655503	0.993689695938	0.992649131467	0.998013088299	0.988401176935	0.988811481784	0.984864361258	0.959639329321	0.991639158576	0.980777851276	0.997445567612	0.989289782494	0.994051377154	0.997573534004	0.996850393701	0.966583490384	0.954138788913	0.982278394738	0.9940495539	0.944843734235	0.948855723348	0.994936411431	0.997870570992	0.996497127645	0.955811695335	0.973650959187	0.984672729862	0.995680751174	0.982439028518	0.996409548583	0.987970472844	0.987116656061	0.95471122392	0.961845893082	0.987809162303	0.995709551287	0.992003559624	0.979918178798	0.984874103827	0.987104909437	0.998609058336	0.991190855827	0.953030896876	0.94701853845	0.949965388323	0.998336025583	0.989293953968	0.98469012329	0.98184831125	0.944363009775	0.968875757888	0.990767573696	0.947937140956	0.98262623877	0.986743245698	0.997857057967	0.985993722543	0.993701275996	0.994471744472	0.997623960938	0.95570328286	0.988606814623	0.998541068117	0.992471428063	0.96913412567	0.992677533904	0.954416562503	0.998485844825	0.970506521742	0.970111050921	0.992519840897	0.944374175182	0.941298652551	0.952239939187	0.986006992652	0.989107517221	0.953726873239	0.994010993923	0.987308949983	0.998410668615	0.990066654591	0.990230984512	0.98866304368	0.959672687372	0.989473862405	0.945656191833	0.983363622422	0.977536002833	0.970962792333	0.998349755815	0.991141018269	0.0	0.946952972953	0.995913895334	0.99157054941
CP.19.sed	0.982162447113	0.987493604279	0.985635473702	0.984626195889	0.986823593074	0.988518730024	0.985856735857	0.985467225419	0.982235341036	0.959185658466	0.990495734935	0.981781032891	0.995139223819	0.983163018129	0.988408724834	0.991104801394	0.995992714026	0.961449942972	0.957214856665	0.980790136107	0.993692279942	0.950424726962	0.945394561173	0.994611331325	0.99480361881	0.991022505239	0.945714812554	0.970481216483	0.984880637287	0.990249000112	0.978221541467	0.996605958144	0.984897407724	0.984878865704	0.951442198209	0.968765566112	0.982690777779	0.994405426975	0.990044663188	0.982295079648	0.974884910957	0.986675248931	0.99523883393	0.99024185959	0.943017085486	0.948661245438	0.947233823457	0.998631636563	0.983950779557	0.983048782283	0.982300991653	0.941762458968	0.963574597043	0.988062015504	0.938155215647	0.979469559169	0.98659879547	0.991971912304	0.983057425697	0.98937185753	0.995092471824	0.995722315126	0.939536047892	0.984010463453	0.991450200943	0.988007914401	0.966417934872	0.992491578129	0.937108943259	0.996646852351	0.964056633101	0.969220451589	0.985982636988	0.934943309676	0.944277988287	0.947395059116	0.986179862016	0.984684906688	0.946362584017	0.990511833151	0.983246555382	0.987279798717	0.993658659951	0.990545654196	0.98438950741	0.956057387328	0.983979631	0.949962319864	0.988302075997	0.977107737997	0.972409390115	0.997941308344	0.987858399812	0.946952972953	0.0	0.985669005144	0.993950464112
CP.10.sed	0.910892691781	0.992583550481	0.98253572403	0.880055481359	0.988214652669	0.862413686002	0.988189959949	0.980898621918	0.993313318165	0.984071104635	0.975069766827	0.985277207831	0.915034393467	0.970636049792	0.955924188177	0.949048625065	0.976014873722	0.987191964609	0.996693499086	0.98460939254	0.987304004093	0.993487968991	0.992339475145	0.989078816293	0.920061915006	0.897491851768	0.973646147051	0.965546948562	0.985671589798	0.984535987442	0.969912681322	0.99094234559	0.966406814072	0.958803217073	0.990381125718	0.997529200359	0.957720019719	0.965889291957	0.955890606401	0.978344695601	0.96537178906	0.989259291539	0.965126411804	0.988237594656	0.982158341303	0.99460006424	0.995184567558	0.971330316292	0.958654084701	0.957443281098	0.958082274209	0.998200977039	0.976734048194	0.982045535591	0.991190345575	0.984418852271	0.95867980361	0.892777542185	0.961518234913	0.951976461506	0.979221104198	0.953662314696	0.984793453068	0.969794426986	0.914588824413	0.98808356095	0.97946325113	0.982974550439	0.986172063119	0.951586992834	0.973409714933	0.991528813584	0.977999592834	0.993883925865	0.992479388603	0.989271455889	0.984404130916	0.983766255514	0.988307485097	0.964051341314	0.981397494258	0.915830065148	0.989440493953	0.975504650909	0.983880888361	0.991184339971	0.98823709368	0.994159968346	0.979721120998	0.971466374272	0.973448702113	0.96959132664	0.974602303664	0.995913895334	0.985669005144	0.0	0.984026584554
CP2.8.water	0.988621074389	0.980746838864	0.982956871649	0.987613437177	0.975829304354	0.98615733931	0.991625022139	0.98245102201	0.982699025776	0.978360839291	0.990577431531	0.98999032319	0.992729807541	0.993902654731	0.968224589815	0.98146002145	0.990552713401	0.986061276856	0.996502417336	0.983892559241	0.988967890798	0.994793352766	0.993744651349	0.953403464412	0.991951434193	0.988004829289	0.992880352604	0.975019036157	0.981582760865	0.99539710436	0.984125827644	0.986811628414	0.985006444655	0.984272780365	0.992175710037	0.997685315275	0.978381967725	0.997174114892	0.97548804656	0.988869189083	0.977534901212	0.990939991654	0.995026782643	0.991812321164	0.992460116978	0.994926197429	0.99384035728	0.997242367267	0.990821738887	0.982006549565	0.980552638514	0.993567502304	0.976967934301	0.97641967665	0.992574209171	0.98556510905	0.983764112159	0.98538374977	0.985002289847	0.989726014269	0.954420605529	0.996266740314	0.988266052184	0.964994921507	0.973399166532	0.976706074008	0.983246647986	0.9843508843	0.996541631496	0.994888906	0.99236385398	0.992632178036	0.980763697068	0.990959569863	0.994283238287	0.987249050453	0.976272391784	0.974912410751	0.988825859014	0.957503947444	0.976210252276	0.980999486761	0.974183770254	0.993037560687	0.983370512549	0.990775954753	0.988134066203	0.993689382075	0.991249208334	0.983938740995	0.981622441009	0.995863025863	0.992404733538	0.99157054941	0.993950464112	0.984026584554	0.0
